id,title,year,pagerank,cluster
W3207322291,Dense Semantic Contrast for Self-Supervised Visual Representation Learning,2021,0.00015444301505333104,5
W3175126073,Multiple Instance Captioning: Learning Representations from Histopathology Textbooks and Articles,2021,0.00015435533216296365,5
W3118552741,Towards Faster and Stabilized GAN Training for High-fidelity Few-shot Image Synthesis,2021,0.00015435533216296365,5
W4211088096,Intra- and Inter-Slice Contrastive Learning for Point Supervised OCT Fluid Segmentation,2022,0.0001541897918150565,5
W4225981478,Lifelong Unsupervised Domain Adaptive Person Re-identification with Coordinated Anti-forgetting and Adaptation,2022,0.00015413769991128173,5
W4386066416,Adaptive Sparse Pairwise Loss for Object Re-Identification,2023,0.00015382688114507983,5
W4312633566,Graph Sampling Based Deep Metric Learning for Generalizable Person Re-Identification,2022,0.00015322382496196156,5
W3207678800,Improving graph neural network for session-based recommendation system via non-sequential interactions,2021,0.00015321762994762158,5
W4385615024,Caster: Cartoon style transfer via dynamic cartoon style casting,2023,0.00015320828341216505,5
W3203918617,Spatial Contrastive Learning for Few-Shot Classification,2021,0.00015320828341216505,5
W4322754470,Enhancing sequential recommendation with contrastive Generative Adversarial Network,2023,0.00015320828341216505,5
W4287855190,Intent Detection and Discovery from User Logs via Deep Semi-Supervised Contrastive Clustering,2022,0.00015320828341216505,5
W4367189289,Meta-optimized Contrastive Learning for Sequential Recommendation,2023,0.00015320828341216505,5
W4403431604,Enhancing Recommendation Diversity by Re-ranking with Large Language Models,2024,0.00015320828341216505,5
W4319653960,Deep Class-Incremental Learning: A Survey,2023,0.00015320828341216505,5
W4386071989,Learning with Fantasy: Semantic-Aware Virtual Contrastive Constraint for Few-Shot Class-Incremental Learning,2023,0.00015320828341216505,5
W4306316930,Disentangled Contrastive Learning for Social Recommendation,2022,0.00015320828341216505,5
W4312633518,Online Continual Learning with Contrastive Vision Transformer,2022,0.00015308608376532658,5
W3047573812,Exploring Relations in Untrimmed Videos for Self-Supervised Learning,2022,0.00015308061712977216,5
W4313591085,Towards Homogeneous Modality Learning and Multi-Granularity Information Exploration for Visible-Infrared Person Re-Identification,2023,0.00015300080286586182,5
W4364353722,Neighbor-Guided Consistent and Contrastive Learning for Semi-Supervised Action Recognition,2023,0.00015284796876793047,5
W4318992439,Diversity feature constraint based on heterogeneous data for unsupervised person re-identification,2023,0.00015284796876793047,5
W4318149008,GiT: Graph Interactive Transformer for Vehicle Re-Identification,2023,0.000152787636953783,5
W3168175245,Mean-Shifted Contrastive Loss for Anomaly Detection,2023,0.00015268559450959304,5
W4392384832,Intent Contrastive Learning with Cross Subsequences for Sequential Recommendation,2024,0.00015201949994282445,5
W4386729575,Equivariant Contrastive Learning for Sequential Recommendation,2023,0.00015189012604768283,5
W4385825811,AdaMCT: Adaptive Mixture of CNN-Transformer for Sequential Recommendation,2023,0.00015189012604768283,5
W4387454890,Combine temporal information in session-based recommendation with graph neural networks,2023,0.0001515724360740126,5
W4386265168,Improving graph collaborative filtering with multimodal-side-information-enriched contrastive learning,2023,0.0001515724360740126,5
W4399617936,Collaborative Denoised Graph Contrastive Learning for Multi-modal Recommendation,2024,0.0001515724360740126,5
W4390874283,Audiovisual Masked Autoencoders,2023,0.0001515724360740126,5
W4367043556,CSAST: Content self-supervised and style contrastive learning for arbitrary style transfer,2023,0.0001515724360740126,5
W3177339245,Spatio-temporal Contrastive Domain Adaptation for Action Recognition,2021,0.0001515724360740126,5
W4393156735,Feature Fusion from Head to Tail for Long-Tailed Visual Recognition,2024,0.0001515724360740126,5
W4393148527,Data-Free Generalized Zero-Shot Learning,2024,0.0001515724360740126,5
W4389561397,Explicit Knowledge Graph Reasoning for Conversational Recommendation,2023,0.0001515724360740126,5
W4312408105,Expanding Low-Density Latent Regions for Open-Set Object Detection,2022,0.0001515724360740126,5
W3183011410,Deep learning for COVID-19 detection based on CT images,2021,0.0001515724360740126,5
W4386076264,Leveraging Hidden Positives for Unsupervised Semantic Segmentation,2023,0.0001515724360740126,5
W3209386620,Learning Cross-Modal Contrastive Features for Video Domain Adaptation,2021,0.0001515724360740126,5
W4312283137,Distinguishing Unseen from Seen for Generalized Zero-shot Learning,2022,0.0001515724360740126,5
W3192404838,Self-Supervised Visual Representations Learning by Contrastive Mask Prediction,2021,0.00015108363748665877,5
W4312316147,Contextualized Spatio-Temporal Contrastive Learning with Self-Supervision,2022,0.0001502998162701271,5
W4386065875,Evolved Part Masking for Self-Supervised Learning,2023,0.00015026375820349064,5
W4384819681,Rebalanced Zero-Shot Learning,2023,0.00015026375820349064,5
W4391305602,Adaptive Conditional Denoising Diffusion Model With Hybrid Affinity Regularizer for Generalized Zero-Shot Learning,2024,0.00015026375820349064,5
W3153940464,Cross-Batch Negative Sampling for Training Two-Tower Recommenders,2021,0.00015026375820349064,5
W4362633678,PMA-Net: A parallelly mixed attention network for person re-identification,2023,0.00015026375820349064,5
W4381785796,One-Shot Adaptation of GAN in Just One CLIP,2023,0.00015026375820349064,5
W3186740887,Unsupervised Outlier Detection Using Memory and Contrastive Learning,2022,0.00015026375820349064,5
W4385644834,Large sequence models for sequential decision-making: a survey,2023,0.00015026375820349064,5
W4388186195,Modal-aware Bias Constrained Contrastive Learning for Multimodal Recommendation,2023,0.00015026375820349064,5
W4224313077,Unbiased Sequential Recommendation with Latent Confounders,2022,0.00015026375820349064,5
W4400849599,Contrastive multi-interest graph attention network for knowledge-aware recommendation,2024,0.00015026375820349064,5
W4396757491,ClickPrompt: CTR Models are Strong Prompt Generators for Adapting Language Models to CTR Prediction,2024,0.00015026375820349064,5
W3211549568,Self-Supervised Learning Disentangled Group Representation as Feature,2021,0.00015026375820349064,5
W4224307215,Enhancing CTR Prediction with Context-Aware Feature Representation Learning,2022,0.0001500165599165935,5
W3084016763,JWSAA: Joint weak saliency and attention aware for person re-identification,2020,0.00014998332723123594,5
W4318960923,PTKE: Translation-based temporal knowledge graph embedding in polar coordinate system,2023,0.00014971114896494668,5
W3197047153,A Review of Self-supervised Learning Methods in the Field of Medical Image Analysis,2021,0.00014969218944218323,5
W3135120767,Self-Supervised Deep Convolutional Neural Network for Chest X-Ray Classification,2021,0.00014969218944218323,5
W3202812631,Federated Contrastive Learning for Volumetric Medical Image Segmentation,2021,0.00014969218944218323,5
W4321231180,Visible-Infrared Person Re-Identification Using Privileged Intermediate Information,2023,0.0001496560479345345,5
W4313555338,Mask-Aware Pseudo Label Denoising for Unsupervised Vehicle Re-Identification,2023,0.0001494956211925321,5
W4313119615,FALSE: False Negative Samples Aware Contrastive Learning for Semantic Segmentation of High-Resolution Remote Sensing Image,2022,0.0001492822498005992,5
W4386076625,Masked Video Distillation: Rethinking Masked Feature Modeling for Self-supervised Video Representation Learning,2023,0.00014919302176397267,5
W4221155406,Multidirection and Multiscale Pyramid in Transformer for Video-Based Pedestrian Retrieval,2022,0.00014919302176397267,5
W4393159256,Contrastive Tuning: A Little Help to Make Masked Autoencoders Forget,2024,0.00014919302176397267,5
W3156994078,Temporal Augmented Graph Neural Networks for Session-Based Recommendations,2021,0.00014919302176397267,5
W4200139856,Contrastive Self-Supervised Pre-Training for Video Quality Assessment,2021,0.00014919302176397267,5
W4310631727,CL4CTR: A Contrastive Learning Framework for CTR Prediction,2023,0.00014913561022439302,5
W4313144963,Non-isotropy Regularization for Proxy-based Deep Metric Learning,2022,0.00014883014851346088,5
W4225922615,VL-LTR: Learning Class-wise Visual-Linguistic Representation for Long-Tailed Visual Recognition,2022,0.00014883014851346088,5
W4391537734,Geometric Prior Guided Feature Representation Learning for Long-Tailed Classification,2024,0.00014830074139770768,5
W3015356123,Visually Guided Self Supervised Learning of Speech Representations,2020,0.00014830074139770768,5
W4386989339,An adaptive self-correction joint training framework for person re-identification with noisy labels,2023,0.00014830074139770768,5
W4283815292,Reliability Exploration with Self-Ensemble Learning for Domain Adaptive Person Re-identification,2022,0.00014830074139770768,5
W3036606560,Person Reidentification by Multiscale Feature Representation Learning With Random Batch Feature Mask,2020,0.00014830074139770768,5
W4214718130,Space-Time Crop &amp; Attend: Improving Cross-modal Video Representation Learning,2021,0.00014830074139770768,5
W4392944481,A Survey on Knowledge Graph-Based Recommender Systems,2023,0.00014830074139770768,5
W4292793894,Continually Learning Self-Supervised Representations with Projected Functional Regularization,2022,0.00014830074139770768,5
W3120044914,"Theoretical Analysis of Self-Training with Deep Networks on Unlabeled
  Data",2020,0.0001480791918330951,5
W4283324687,Adaptive Domain Interest Network for Multi-domain Recommendation,2022,0.00014764796418420247,5
W4386443007,Multi-aspect Graph Contrastive Learning for Review-enhanced Recommendation,2023,0.00014754573493394504,5
W4313195213,The Challenges of Continuous Self-Supervised Learning,2022,0.0001473593638415418,5
W4312634280,CP$$^2$$: Copy-Paste Contrastive Pretraining for Semantic Segmentation,2022,0.00014723841843495455,5
W4313161909,Noise Is Also Useful: Negative Correlation-Steered Latent Contrastive Learning,2022,0.00014689858653643418,5
W3214349960,The Emergence of Objectness: Learning Zero-Shot Segmentation from Videos,2021,0.00014689858653643418,5
W4387968796,Unveiling the Power of CLIP in Unsupervised Visible-Infrared Person Re-Identification,2023,0.00014689858653643418,5
W3124582122,Attention Deep Model With Multi-Scale Deep Supervision for Person Re-Identification,2021,0.00014689858653643418,5
W4313165931,ConCL: Concept Contrastive Learning for Dense Prediction Pre-training in Pathology Images,2022,0.00014689858653643418,5
W2963870144,Deep Feature Interpolation for Image Content Changes,2017,0.00014689858653643418,5
W4285428931,Dual Contrastive Learning for Spatio-temporal Representation,2022,0.00014689858653643418,5
W4400909962,Are ID Embeddings Necessary? Whitening Pre-trained Text Embeddings for Effective Sequential Recommendation,2024,0.00014689858653643418,5
W4393147787,Dual-View Whitening on Pre-trained Text Embeddings for Sequential Recommendation,2024,0.00014689858653643418,5
W4319792126,Exploration and Regularization of the Latent Action Space in Recommendation,2023,0.00014689858653643418,5
W4409229557,A survey on knowledge graph-based click-through rate prediction,2025,0.00014689858653643418,5
W4386076174,Integrally Pre-Trained Transformer Pyramid Networks,2023,0.00014689858653643418,5
W4394773581,Transferring Annotator- and Instance-dependent Transition Matrix for Learning from Crowds,2024,0.00014689858653643418,5
W4392011223,Focus and imagine: Occlusion suppression and repairing transformer for occluded person re-identification,2024,0.00014689858653643418,5
W4393159076,Catalyst for Clustering-Based Unsupervised Object Re-identification: Feature Calibration,2024,0.00014689858653643418,5
W4312842598,Adaptive Cross-domain Learning for Generalizable Person Re-identification,2022,0.00014689858653643418,5
W4387967964,Unsupervised Visible-Infrared Person ReID by Collaborative Learning with Neighbor-Guided Label Refinement,2023,0.00014689858653643418,5
W4392979924,Feature Completion Transformer for Occluded Person Re-Identification,2024,0.00014689858653643418,5
W4386280813,Cross-Modality Hierarchical Clustering and Refinement for Unsupervised Visible-Infrared Person Re-Identification,2023,0.00014689858653643418,5
W3039817009,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks,2019,0.00014679215743489593,5
W4313591097,A Unified Visual Information Preservation Framework for Self-supervised Pre-training in Medical Image Analysis,2023,0.00014633772459192478,5
W4386453660,"Translation, Association and Augmentation: Learning Cross-Modality Re-Identification From Single-Modality Annotation",2023,0.00014633772459192478,5
W4381199053,A Generative-Based Image Fusion Strategy for Visible-Infrared Person Re-Identification,2023,0.00014633772459192478,5
W4283785634,Semantic driven attention network with attribute learning for unsupervised person re-identification,2022,0.00014633772459192478,5
W4391409517,Curriculum Recommendations Using Transformer Base Model with InfoNCE Loss and Language Switching Method,2023,0.00014633772459192478,5
W3026420023,"Active, continual fine tuning of convolutional neural networks for reducing annotation efforts",2021,0.00014633772459192478,5
W4392821349,High-level preferences as positive examples in contrastive learning for multi-interest sequential recommendation,2024,0.00014633772459192478,5
W3149860822,Prototypical Cross-domain Self-supervised Learning for Few-shot Unsupervised Domain Adaptation,2021,0.00014584697039047903,5
W4386083113,Dense Network Expansion for Class Incremental Learning,2023,0.00014584697039047903,5
W4386083042,MixMAE: Mixed and Masked Autoencoder for Efficient Pretraining of Hierarchical Vision Transformers,2023,0.0001457392289576048,5
W2902451427,Partial Convolution based Padding,2018,0.0001457392289576048,5
W4294255647,TokenCut: Segmenting Objects in Images and Videos With Self-Supervised Transformer and Normalized Cut,2023,0.00014541395197743866,5
W4312538130,Integrating Language Guidance into Vision-based Deep Metric Learning,2022,0.00014541395197743866,5
W4382467088,Semi-attention Partition for Occluded Person Re-identification,2023,0.00014541395197743866,5
W4281669669,Categorization of knowledge graph based recommendation methods and benchmark datasets from the perspectives of application scenarios: A comprehensive survey,2022,0.00014506129036149942,5
W4407690384,Cross-space topological contrastive learning for knowledge graph-aware issue recommendation,2025,0.00014506129036149942,5
W4406408514,Knowledge-aware recommendation based on hypergraph representation learning and transformer model optimization,2025,0.00014506129036149942,5
W4291151855,UBAR: User Behavior-Aware Recommendation with knowledge graph,2022,0.00014506129036149942,5
W4391103444,Knowledge Graph Enhanced Contextualized Attention-Based Network for Responsible User-Specific Recommendation,2024,0.00014506129036149942,5
W4390872637,Prototype Reminiscence and Augmented Asymmetric Knowledge Aggregation for Non-Exemplar Class-Incremental Learning,2023,0.00014468465780810756,5
W3010811777,Multi-View Spatial Attention Embedding for Vehicle Re-Identification,2020,0.00014437470778614183,5
W4386066270,PartMix: Regularization Strategy to Learn Part Discovery for Visible-Infrared Person Re-Identification,2023,0.00014437470778614183,5
W4312307020,Transformer-Based Domain-Specific Representation for Unsupervised Domain Adaptive Vehicle Re-Identification,2022,0.00014437470778614183,5
W4226074212,Multi-Granularity Mutual Learning Network for Object Re-Identification,2022,0.00014378806399837574,5
W3006714671,Deep attention aware feature learning for person re-Identification,2022,0.00014378806399837574,5
W4382203483,Leveraging Ensembles and Self-Supervised Learning for Fully-Unsupervised Person Re-Identification and Text Authorship Attribution,2023,0.00014360657077518328,5
W4319299883,Body Part-Based Representation Learning for Occluded Person Re-Identification,2023,0.00014339319938325038,5
W4392015669,Multi-granularity Cross Transformer Network for person re-identification,2024,0.00014339319938325038,5
W4386083008,Best of Both Worlds: Multimodal Contrastive Learning with Tabular and Imaging Data,2023,0.00014319689770267207,5
W4283706699,Cross-modality disentanglement and shared feedback learning for infrared-visible person re-identification,2022,0.00014143018257746742,5
W3174575212,Semantic Segmentation of Remote Sensing Images With Self-Supervised Multitask Representation Learning,2021,0.00014143018257746742,5
W4392931524,Mutual Information Assisted Graph Convolution Network for Cold-Start Recommendation,2024,0.000138485657368793,5
W4409685555,Development of a Transformer-Based Large Language Model Architecture in Cloud,2025,0.000138485657368793,5
W4409561605,Comparative analysis of methodologies and approaches in recommender systems utilizing large language models,2025,0.000138485657368793,5
W4409371158,Contrastive attention and fine-grained feature fusion for artistic style transfer,2025,0.000138485657368793,5
W4399792062,Graph-Enhanced Prompt Learning for Personalized Review Generation,2024,0.000138485657368793,5
W4390577863,Gusa: Graph-Based Unsupervised Subdomain Adaptation for Cross-Subject EEG Emotion Recognition,2024,0.000138485657368793,5
W4385270564,Disentangled Graph Social Recommendation,2023,0.000138485657368793,5
W4390146527,Graph t-SNE multi-view autoencoder for joint clustering and completion of incomplete multi-view data,2023,0.000138485657368793,5
W4396690906,Enhancing bibliographic reference parsing with contrastive learning and prompt learning,2024,0.000138485657368793,5
W4312504504,Cancer Survival Prediction From Whole Slide Images With Self-Supervised Learning and Slide Consistency,2022,0.000138485657368793,5
W4390511653,SPGAN: Siamese projection Generative Adversarial Networks,2024,0.000138485657368793,5
W4390659172,A Comprehensive Survey on Graph Summarization With Graph Neural Networks,2024,0.000138485657368793,5
W4312121894,Multi-queue Momentum Contrast for Microvideo-Product Retrieval,2023,0.000138485657368793,5
W4375953132,Adversarial domain adaptation using contrastive learning,2023,0.000138485657368793,5
W4402703083,Z*: Zero-shot Style Transfer via Attention Reweighting,2024,0.000138485657368793,5
W4322736931,Reinforced MOOCs Concept Recommendation in Heterogeneous Information Networks,2023,0.000138485657368793,5
W4406130639,Transformer-based model for predicting length of stay in intensive care unit in sepsis patients,2025,0.000138485657368793,5
W4395703839,Image Quality Assessment Using Convolutional Neural Network in Clinical Skin Images,2024,0.000138485657368793,5
W4387967965,Online Distillation-enhanced Multi-modal Transformer for Sequential Recommendation,2023,0.000138485657368793,5
W4391604228,Modality Blur and Batch Alignment Learning for Twin Noisy Labels-based Visible–infrared Person Re-identification,2024,0.000138485657368793,5
W4409598759,Simulation-data Driven Generalized Zero-Shot Learning for Multi-agent Bearing Compound Fault Diagnosis,2025,0.000138485657368793,5
W4407838716,Retentive Decision Transformer with Adaptive Masking for Reinforcement Learning based Recommendation Systems,2025,0.000138485657368793,5
W4407058970,A transformer-based dual contrastive learning approach for zero-shot learning,2025,0.000138485657368793,5
W4390871708,Non-Semantics Suppressed Mask Learning for Unsupervised Video Semantic Compression,2023,0.000138485657368793,5
W4393372037,Heterogeneous Graph Contrastive Learning With Meta-Path Contexts and Adaptively Weighted Negative Samples,2024,0.000138485657368793,5
W4409800959,Multimodal Cross-Domain Contrastive Learning: A Self-Supervised Generative and Geometric Framework for Visual Perception,2025,0.000138485657368793,5
W4390561770,TFCSRec: Time–frequency consistency based contrastive learning for sequential recommendation,2024,0.000138485657368793,5
W4390659157,Analogical Learning-Based Few-Shot Class-Incremental Learning,2024,0.000138485657368793,5
W4402705422,D3WC: Deep three-way clustering with granular evidence fusion,2024,0.000138485657368793,5
W3161980230,Self-Supervised Learning for Sleep Stage Classification with Predictive and Discriminative Contrastive Coding,2021,0.000138485657368793,5
W4376105196,Multi-granularity knowledge distillation and prototype consistency regularization for class-incremental learning,2023,0.000138485657368793,5
W4409183204,Uniform bullseye-guided contrastive learning with time-frequency strong augmentation for long-tailed fault diagnosis,2025,0.000138485657368793,5
W4399149822,DCTM: Dual Contrastive Topic Model for identifiable topic extraction,2024,0.000138485657368793,5
W4390659124,Transformer-Based Person Re-Identification: A Comprehensive Review,2024,0.000138485657368793,5
W4226337336,CAN,2022,0.000138485657368793,5
W4385568193,Learning Joint Relational Co-evolution in Spatial-Temporal Knowledge Graph for SMEs Supply Chain Prediction,2023,0.000138485657368793,5
W4393153153,TimesURL: Self-Supervised Contrastive Learning for Universal Time Series Representation Learning,2024,0.000138485657368793,5
W4398202893,M-RRFS: A Memory-Based Robust Region Feature Synthesizer for Zero-Shot Object Detection,2024,0.000138485657368793,5
W4404009142,Multi-view graph contrastive representation learning for bundle recommendation,2024,0.000138485657368793,5
W4404814669,Dual alignment feature embedding network for multi-omics data clustering,2024,0.000138485657368793,5
W4394625697,Distortion-Disentangled Contrastive Learning,2024,0.000138485657368793,5
W4407893731,Adaptive Structural-guided Multi-level Representation Learning with Graph Contrastive for incomplete multi-view clustering,2025,0.000138485657368793,5
W4311847607,Revisiting Consistency Regularization for Semi-Supervised Learning,2022,0.000138485657368793,5
W4392964543,Self Contrastive Learning for Session-Based Recommendation,2024,0.000138485657368793,5
W4226021524,FedRecAttack: Model Poisoning Attack to Federated Recommendation,2022,0.000138485657368793,5
W4389969201,DAS-N2N: machine learning distributed acoustic sensing (DAS) signal denoising without clean data,2023,0.000138485657368793,5
W4381800089,Cucumber disease recognition with small samples using image-text-label-based multi-modal language model,2023,0.000138485657368793,5
W4401081649,A Multimodal Graph Recommendation Method Based on Cross-Attention Fusion,2024,0.000138485657368793,5
W3197879852,Towards retrieval-based conversational recommendation,2022,0.000138485657368793,5
W4393156838,LLMRG: Improving Recommendations through Large Language Model Reasoning Graphs,2024,0.000138485657368793,5
W4361858737,Human Activity Recognition Based on Deep-Temporal Learning Using Convolution Neural Networks Features and Bidirectional Gated Recurrent Unit With Features Selection,2023,0.000138485657368793,5
W4220739185,Incorporating Visual Information in Audio Based Self-Supervised Speaker Recognition,2022,0.000138485657368793,5
W4402951563,ViC-MAE: Self-supervised Representation Learning from Images and Video with Contrastive Masked Autoencoders,2024,0.000138485657368793,5
W4285275136,Disentangled Knowledge Transfer for OOD Intent Discovery with Unified Contrastive Learning,2022,0.000138485657368793,5
W4390837863,Open set classification of sound event,2024,0.000138485657368793,5
W4407441616,Heterogeneous graph contrastive learning-based transductive health condition assessment of Francis turbine unit,2025,0.000138485657368793,5
W4391582571,SSiT: Saliency-Guided Self-Supervised Image Transformer for Diabetic Retinopathy Grading,2024,0.000138485657368793,5
W4392854921,Zero-shot image classification via Visual–Semantic Feature Decoupling,2024,0.000138485657368793,5
W4391055576,Rectify representation bias in vision-language models for long-tailed recognition,2024,0.000138485657368793,5
W4200105705,Training a deep learning model for single-cell segmentation without manual annotation,2021,0.000138485657368793,5
W4225136345,DeepSMILE: Contrastive self-supervised pre-training benefits MSI and HRD classification directly from H&amp;E whole-slide images in colorectal and breast cancer,2022,0.000138485657368793,5
W4321437427,Discriminatively embedded fuzzy K-Means clustering with feature selection strategy,2023,0.000138485657368793,5
W4313644438,An optimized GAN method based on the Que-Attn and contrastive learning for underwater image enhancement,2023,0.000138485657368793,5
W4403577755,Understanding and Modeling Job Marketplace with Pretrained Language Models,2024,0.000138485657368793,5
W4292974991,A Decomposable Causal View of Compositional Zero-Shot Learning,2022,0.000138485657368793,5
W4406709371,Knowledge distillation-based domain generalization enabling invariant feature distributions for damage detection of rotating machines and structures,2025,0.000138485657368793,5
W4409157896,Graph Contrastive Learning with Progressive Augmentations,2025,0.000138485657368793,5
W4408134033,SNUNEL: Neighborhood-Enriched Contrastive Learning with Uniform Noise to Improved Collaborative Filtering,2025,0.000138485657368793,5
W4408875638,NeuroFusionNet: cross-modal modeling from brain activity to visual understanding,2025,0.000138485657368793,5
W4406264111,Self-augmented Contrastive Learning for Knowledge-Aware Recommendation,2025,0.000138485657368793,5
W4408929686,Tapping the Potential of Large Language Models as Recommender Systems: A Comprehensive Framework and Empirical Analysis,2025,0.000138485657368793,5
W4390511453,Low-shot learning and class imbalance: a survey,2024,0.000138485657368793,5
W4391697143,An Entity Ontology-Based Knowledge Graph Embedding Approach to News Credibility Assessment,2024,0.000138485657368793,5
W4410530475,Multi-level Graph Contrastive Learning for Cold-start Recommendation in Mashup Development,2025,0.000138485657368793,5
W4312265095,Making Heads or Tails: Towards Semantically Consistent Visual Counterfactuals,2022,0.000138485657368793,5
W4387587653,Speech-Visual Emotion Recognition via Modal Decomposition Learning,2023,0.000138485657368793,5
W4379163937,Self-Supervised Electroencephalogram Representation Learning for Automatic Sleep Staging: Model Development and Evaluation Study,2023,0.000138485657368793,5
W4409760049,Persian Text-Image Retrieval: A Framework Based on Image Captioning and Scalable Vector Search,2025,0.000138485657368793,5
W4396952136,Soft Contrastive Sequential Recommendation,2024,0.000138485657368793,5
W4391884336,ReFID: Reciprocal Frequency-aware Generalizable Person Re-identification via Decomposition and Filtering,2024,0.000138485657368793,5
W4390871680,LFS-GAN: Lifelong Few-Shot Image Generation,2023,0.000138485657368793,5
W4403213201,An unsupervised approach for the detection of zero‐day distributed denial of service attacks in Internet of Things networks,2024,0.000138485657368793,5
W4408707031,DCRLRec: Dual-domain contrastive reinforcement large language model for recommendation,2025,0.000138485657368793,5
W4382775434,TCGAN: Convolutional Generative Adversarial Network for time series classification and clustering,2023,0.000138485657368793,5
W4307122019,Modeling Cognitive Load as a Self-Supervised Brain Rate with Electroencephalography and Deep Learning,2022,0.000138485657368793,5
W4391003899,Two-stage weakly supervised learning to mitigate label noise for intelligent identification of power system dominant instability mode,2024,0.000138485657368793,5
W4385988806,Self-supervised pseudo multi-class pre-training for unsupervised anomaly detection and segmentation in medical images,2023,0.000138485657368793,5
W4408505718,Strengthening incomplete multi-view clustering: An attention contrastive learning method,2025,0.000138485657368793,5
W3162472933,Neural Audio Fingerprint for High-Specific Audio Retrieval Based on Contrastive Learning,2021,0.000138485657368793,5
W4409156597,Revealing the hidden correlations of elements in intelligent transportation systems with a novel knowledge graph-based path calculation approach,2025,0.000138485657368793,5
W3133441681,Contrastive Learning Inverts the Data Generating Process,2021,0.000138485657368793,5
W4383092921,Edge-enabled federated sequential recommendation with knowledge-aware Transformer,2023,0.000138485657368793,5
W4392124652,Learning Representations for Multilead Electrocardiograms From Morphology-Rhythm Contrast,2024,0.000138485657368793,5
W4409116043,Time-Frequency Fusion and Feature Cross-Fusion Sequence Recommendation Algorithm,2025,0.000138485657368793,5
W3184031704,CoCon: Cooperative-Contrastive Learning,2021,0.000138485657368793,5
W4220828545,Survey for person re-identification based on coarse-to-fine feature learning,2022,0.000138485657368793,5
W4409158328,Enhancing Graph Contrastive Learning with Reliable and Informative Augmentation for Recommendation,2025,0.000138485657368793,5
W4392877716,Information-guided signal multi-granularity contrastive feature learning for fault diagnosis with few labeled data,2024,0.000138485657368793,5
W4385237414,Facial Video-based Remote Physiological Measurement via Self-supervised Learning,2023,0.000138485657368793,5
W4394596587,SC-MIL: Supervised Contrastive Multiple Instance Learning for Imbalanced Classification in Pathology,2024,0.000138485657368793,5
W4394862635,COMEDIAN: Self-Supervised Learning and Knowledge Distillation for Action Spotting Using Transformers,2024,0.000138485657368793,5
W3205955075,Attention-based dynamic user modeling and Deep Collaborative filtering recommendation,2021,0.000138485657368793,5
W4409462840,DSGRec: dual-path selection graph for multimodal recommendation,2025,0.000138485657368793,5
W4312706062,Learning from Untrimmed Videos: Self-Supervised Video Representation Learning with Hierarchical Consistency,2022,0.000138485657368793,5
W4394734082,ABC-Learning: Attention-Boosted Contrastive Learning for unsupervised person re-identification,2024,0.000138485657368793,5
W4283805541,Self-evolving vision transformer for chest X-ray diagnosis through knowledge distillation,2022,0.000138485657368793,5
W4391365474,Self-supervised spatial–temporal transformer fusion based federated framework for 4D cardiovascular image segmentation,2024,0.000138485657368793,5
W4312923619,Versatile Multi-Modal Pre-Training for Human-Centric Perception,2022,0.000138485657368793,5
W4407980297,ARTransformer: An Architecture of Resolution Representation Learning for Cross‐Resolution Person Re‐Identification,2025,0.000138485657368793,5
W4376851277,Supervised Contrastive Learning Based on Fusion of Global and Local Features for Remote Sensing Image Retrieval,2023,0.000138485657368793,5
W4376874793,A Mathematical Investigation of Hallucination and Creativity in GPT Models,2023,0.000138485657368793,5
W4205625177,Context-Aware Explainable Recommendation Based on Domain Knowledge Graph,2022,0.000138485657368793,5
W4380997469,Auction-Based Learning for Question Answering over Knowledge Graphs,2023,0.000138485657368793,5
W4308862028,Unsupervised person re-identification based on high-quality pseudo labels,2022,0.000138485657368793,5
W4386783362,Controlled graph neural networks with denoising diffusion for anomaly detection,2023,0.000138485657368793,5
W4312835804,A Novel Deep Offline-to-Online Transfer Learning Framework for Pipeline Leakage Detection With Small Samples,2022,0.000138485657368793,5
W4402753704,Learning with Structural Labels for Learning with Noisy Labels,2024,0.000138485657368793,5
W4388103971,3D Person Re-identification Based on Global Semantic Guidance and Local Feature Aggregation,2023,0.000138485657368793,5
W3175075852,Semantic-Guided Pixel Sampling for Cloth-Changing Person Re-Identification,2021,0.000138485657368793,5
W3201880227,MultiSiam: Self-supervised Multi-instance Siamese Representation Learning for Autonomous Driving,2021,0.000138485657368793,5
W4381785391,A Multihead Attention Self-Supervised Representation Model for Industrial Sensors Anomaly Detection,2023,0.000138485657368793,5
W4396759260,Fault Classification in Photovoltaic Arrays Using Convolutional Neural Networks with L2 Regularization,2024,0.000138485657368793,5
W4407230529,Generative and contrastive graph representation learning with message passing,2025,0.000138485657368793,5
W4386076492,Learning Visual Representations via Language-Guided Sampling,2023,0.000138485657368793,5
W4408653606,Review-enhanced contrastive learning on knowledge graphs for recommendation,2025,0.000138485657368793,5
W4327629601,Continuous frame motion sensitive self-supervised collaborative network for video representation learning,2023,0.000138485657368793,5
W4408052301,FFusion: Feature Fusion Transformer for Zero-Shot Learning,2025,0.000138485657368793,5
W4409559101,Attention-based hybrid contrastive learning for unsupervised person re-identification,2025,0.000138485657368793,5
W4402727271,GroupContrast: Semantic-Aware Self-Supervised Representation Learning for 3D Understanding,2024,0.000138485657368793,5
